Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1971","1971","kg/ha","12728.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1972","1972","kg/ha","12302.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1973","1973","kg/ha","11952.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1974","1974","kg/ha","12885.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1975","1975","kg/ha","14120.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1976","1976","kg/ha","13557.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1977","1977","kg/ha","13896.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1978","1978","kg/ha","13705.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1979","1979","kg/ha","13900.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1980","1980","kg/ha","14919.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1981","1981","kg/ha","14928.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1982","1982","kg/ha","15227.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1983","1983","kg/ha","15132.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1984","1984","kg/ha","15887.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1985","1985","kg/ha","17130.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1986","1986","kg/ha","18798.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1987","1987","kg/ha","19867","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1988","1988","kg/ha","17643.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1989","1989","kg/ha","17264.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1990","1990","kg/ha","18563.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1991","1991","kg/ha","18093.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1992","1992","kg/ha","19957.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1993","1993","kg/ha","19812.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1994","1994","kg/ha","19511.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1995","1995","kg/ha","20084.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1996","1996","kg/ha","20840.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1997","1997","kg/ha","19749.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1998","1998","kg/ha","19213.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","1999","1999","kg/ha","20102.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2000","2000","kg/ha","18097.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2001","2001","kg/ha","17852.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2002","2002","kg/ha","17648.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2003","2003","kg/ha","18965.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2004","2004","kg/ha","19434.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2005","2005","kg/ha","19575","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2006","2006","kg/ha","20579.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2007","2007","kg/ha","20287.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2008","2008","kg/ha","19972.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2009","2009","kg/ha","19472.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2010","2010","kg/ha","18251","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2011","2011","kg/ha","18665.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2012","2012","kg/ha","16685","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2013","2013","kg/ha","15785.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2014","2014","kg/ha","17363.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2015","2015","kg/ha","17310.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2016","2016","kg/ha","15344.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2017","2017","kg/ha","14531.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","13648.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","13545.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","13844.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","13990.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","13252","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","15208.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","15779.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1961","1961","kg/ha","129.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1962","1962","kg/ha","102.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1963","1963","kg/ha","171.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1964","1964","kg/ha","184.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1965","1965","kg/ha","178.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1966","1966","kg/ha","218.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1967","1967","kg/ha","220.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1968","1968","kg/ha","167","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1969","1969","kg/ha","223.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1970","1970","kg/ha","191.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1971","1971","kg/ha","266.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1972","1972","kg/ha","184.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1973","1973","kg/ha","148.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1974","1974","kg/ha","218.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1975","1975","kg/ha","237.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1976","1976","kg/ha","112.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1977","1977","kg/ha","158.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1978","1978","kg/ha","156.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1979","1979","kg/ha","98.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1980","1980","kg/ha","44.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1981","1981","kg/ha","63.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1982","1982","kg/ha","81.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1983","1983","kg/ha","74.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1984","1984","kg/ha","93.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1985","1985","kg/ha","59.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1986","1986","kg/ha","32.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1987","1987","kg/ha","63.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1988","1988","kg/ha","64.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1989","1989","kg/ha","59.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1990","1990","kg/ha","40.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1991","1991","kg/ha","48.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1992","1992","kg/ha","35.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1993","1993","kg/ha","55.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1994","1994","kg/ha","41.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1995","1995","kg/ha","41.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1996","1996","kg/ha","41.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1997","1997","kg/ha","41.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1998","1998","kg/ha","48.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","1999","1999","kg/ha","50.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2000","2000","kg/ha","41.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2001","2001","kg/ha","43.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2002","2002","kg/ha","42.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2003","2003","kg/ha","29.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2004","2004","kg/ha","41.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2005","2005","kg/ha","46.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2006","2006","kg/ha","45.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2007","2007","kg/ha","47.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2008","2008","kg/ha","43.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2009","2009","kg/ha","43.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2010","2010","kg/ha","45.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2011","2011","kg/ha","44.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2012","2012","kg/ha","45.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2013","2013","kg/ha","45.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2014","2014","kg/ha","46.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2015","2015","kg/ha","47.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2016","2016","kg/ha","47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2017","2017","kg/ha","46.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2018","2018","kg/ha","46.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2019","2019","kg/ha","47.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2020","2020","kg/ha","46.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2021","2021","kg/ha","46.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2022","2022","kg/ha","46.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2023","2023","kg/ha","46.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01658","Vanilla, raw","2024","2024","kg/ha","46.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1961","1961","kg/ha","693","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1962","1962","kg/ha","923.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1963","1963","kg/ha","899","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1964","1964","kg/ha","873.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1965","1965","kg/ha","828.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1966","1966","kg/ha","760.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1967","1967","kg/ha","842.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1968","1968","kg/ha","992.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1969","1969","kg/ha","810.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1970","1970","kg/ha","870.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1971","1971","kg/ha","982.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1972","1972","kg/ha","991.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1973","1973","kg/ha","940.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1974","1974","kg/ha","971.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1975","1975","kg/ha","1100.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1976","1976","kg/ha","1117.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1977","1977","kg/ha","926.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1978","1978","kg/ha","1045.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1979","1979","kg/ha","1045.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1980","1980","kg/ha","1098.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1981","1981","kg/ha","1134","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1982","1982","kg/ha","1275","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1983","1983","kg/ha","1123.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1984","1984","kg/ha","1143.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1985","1985","kg/ha","1247.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1986","1986","kg/ha","1442.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1987","1987","kg/ha","1501.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1988","1988","kg/ha","1749.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1989","1989","kg/ha","1481.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1990","1990","kg/ha","1598.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1991","1991","kg/ha","1894.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1992","1992","kg/ha","1649.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1993","1993","kg/ha","1627.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1994","1994","kg/ha","1915.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1995","1995","kg/ha","1621.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1996","1996","kg/ha","2028.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1997","1997","kg/ha","1797.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1998","1998","kg/ha","1864.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","1999","1999","kg/ha","1809.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2000","2000","kg/ha","1752","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2001","2001","kg/ha","2024.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2002","2002","kg/ha","2128.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2003","2003","kg/ha","2213.1","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2004","2004","kg/ha","2213.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2005","2005","kg/ha","2135.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2006","2006","kg/ha","2458.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2007","2007","kg/ha","2040.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2008","2008","kg/ha","2284.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2009","2009","kg/ha","2522.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2010","2010","kg/ha","2284.2","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2011","2011","kg/ha","2533.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2012","2012","kg/ha","2393","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2013","2013","kg/ha","2791.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2014","2014","kg/ha","2569.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2015","2015","kg/ha","2845.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2016","2016","kg/ha","2416.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2017","2017","kg/ha","2553.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2018","2018","kg/ha","2917.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2019","2019","kg/ha","2724.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2020","2020","kg/ha","2531.3","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2021","2021","kg/ha","3183.7","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2022","2022","kg/ha","2743.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2023","2023","kg/ha","2789","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","0111","Wheat","2024","2024","kg/ha","2936.7","E","Estimated value",""
