Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Libya,LBY,Total reserves in months of imports,FI.RES.TOTL.MO,25.9269564649631,18.232051991954,25.9561774667593,27.5396939349462,32.1309057633898,40.2384239284777,43.7720862844936,38.679424629713,43.0093026491999,38.5577154593852,79.2372182724926,40.5251370265739,31.6920933071623,28.693877908734,43.247784057415,69.9832418244537,58.5789163487404,50.6235223615429,38.0566102989733,65.1528587636198,36.8142587224759,35.1475070072353,31.5696640862316,..,..
Liberia,LBR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,480275.980603404,3298470.65155747,7376738.87371289,18742650.4077665,25395460.7689592,71989512.763969,119359165.225347,160860063.211478,372457051.883517,442033413.934885,506827130.971263,574181706.182312,589723179.795312,498992032.99135,560742588.406987,586024559.973529,585997776.606726,332150947.81251,297070852.933414,340965880.534905,700828780.06308,599660417.529907,441429534.738618,367711666.748042,338800671.9524
Liberia,LBR,Total reserves in months of imports,FI.RES.TOTL.MO,..,..,..,0.183410245916068,0.231272266177474,0.458924121190052,0.744375279646856,0.835397121301183,2.41587703103127,2.64118812577831,2.30706901761288,2.47758389154142,2.91954202935374,2.48325765683867,3.79575885451896,4.33165327825303,4.72728102562774,2.87537715730133,2.59791422816958,2.94347863215009,4.52430318639789,3.20335192151185,2.05772839095759,2.01571374383086,..
Malawi,MWI,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,206054632.902403,165874400.372773,127393412.936597,133673449.224174,165231252.485267,141932272.746069,227314279.617936,253908648.999834,163276594.709464,325348538.602841,217026444.13814,244599528.364783,428566508.155299,616100759.686287,681580478.271052,610774217.598916,768401046.225973,766154761.931253,846839844.266183,594498493.623211,..,..,..,..,..
Malawi,MWI,Total reserves in months of imports,FI.RES.TOTL.MO,3.60338689472979,2.37061073669846,1.52393880764478,1.38480300216224,1.4265038396789,1.21639560261195,1.68516242984152,1.41272954359397,0.830208688439595,1.37724062315652,0.798481321468289,1.12922993289049,1.59409545385062,2.22891561538263,2.98953546845057,2.9264322975848,3.00930636178987,2.75955421753768,2.85784777016507,1.91482223577028,..,..,..,..,..
Madagascar,MDG,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,398349960.538685,363272345.666928,414272747.15771,503524275.988023,481286830.746363,583182459.275841,846677005.492943,982306552.811993,982078789.679611,1022970696.36859,1134559589.73412,1052810915.82789,776146662.956508,773817323.366608,832008813.363757,1183690792.01019,1600175022.31326,1739588290.28962,1693147648.47775,1980766598.34546,2334564597.58187,2159914363.96649,2631980575.49645,2784591092.62259,..
Madagascar,MDG,Total reserves in months of imports,FI.RES.TOTL.MO,3.65342235390107,2.45076906612925,3.4049714220307,3.65085013318953,2.51672910038041,2.78717427411362,2.87086814324589,2.39748885660264,2.88117483545949,3.35948897148675,3.30120833632083,2.90517288851124,2.01828146219003,2.11188672735425,2.51688244186168,3.49250351136419,3.8841418253799,3.91341788311861,3.88000630404626,5.73064033260433,5.46946505469723,3.97343462427459,5.45500694680447,5.50471378808998,..
Morocco,MAR,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,8669348376.9561,10375315951.7256,14146568780.7636,16646737348.8154,16550639873.5961,20790794061.3579,24713570214.4397,22719558203.8162,23568387092.7924,23709466593.9932,20167412691.7066,17138210439.2506,18797794939.8508,20272045638.8487,22749566243.6606,25096263443.799,26189585939.2967,24461023093.2087,26412762236.8499,35997639773.4544,35648269520.1527,32314245660.4383,36327701787.7523,37133907722.7893,48453629604.878
Morocco,MAR,Total reserves in months of imports,FI.RES.TOTL.MO,8.80305336942005,9.76299089569238,11.1503344908544,10.5684588498788,9.18820030261672,9.94667175054792,9.05935595048182,6.07073077663712,7.5729311824678,7.27489844884876,4.96289903192589,4.12037435216039,4.54168416711332,4.57755268835333,6.2579510518885,6.33785199898355,6.02529305118118,5.04505638234771,5.58422656502833,8.9354144570375,6.7712924140998,5.06212133329447,5.63476498950226,5.26170979299897,5.92686959641173
Mozambique,MOZ,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,726979118.825017,824689975.178826,947825068.839433,1159312550.08723,1102663442.62952,1216256985.54241,1524073650.14614,1660542080.42931,2181058182.59662,2265088387.79537,2591541583.2071,2961916696.09886,3353349471.52203,3221260726.78887,2581229792.39729,2046671563.87338,3361224769.14469,3105757331.8387,3889883054.9102,4075392951.36618,3780829521.5612,2938739967.66209,3637000551.83482,3842807100.82527,..
